id,votacion_id,original_id,itul
2839,2839,"126-S-2016","ESTABLECER LA OBLIGATORIEDAD DE DEBATES PREELECTORALES PUBLICOS A LOS CANDIDATOS A PRESIDENTE DE LA NACION."
2840,2840,"126-S-2016","ESTABLECER LA OBLIGATORIEDAD DE DEBATES PREELECTORALES PUBLICOS A LOS CANDIDATOS A PRESIDENTE DE LA NACION."
2841,2841,"126-S-2016","ESTABLECER LA OBLIGATORIEDAD DE DEBATES PREELECTORALES PUBLICOS A LOS CANDIDATOS A PRESIDENTE DE LA NACION."
2842,2842,"21-PE-2016","TRANSICION DEL GOBIERNO EN EL AMBITO DEL PODER EJECUTIVO NACIONAL. REGIMEN"
2843,2843,"71-S-2016","CREACION DE LA OFICINA DE ANALISIS Y CONTROL PRESUPUESTARIO DEL CONGRESO DE LA NACION (OACP). (REPRODUCCION DEL EXPEDIENTE 1297-S-13)."
2844,2844,"71-S-2016","CREACION DE LA OFICINA DE ANALISIS Y CONTROL PRESUPUESTARIO DEL CONGRESO DE LA NACION (OACP). (REPRODUCCION DEL EXPEDIENTE 1297-S-13)."
2845,2845,"2908-D-2016","BIEN DE FAMILIA. MODIFICACION DE LOS ARTICULO 244 Y 245 DEL CODIGO CIVIL Y COMERCIAL DE LA NACION. CREACION DEL SISTEMA NACIONAL DE INFORMACION DE LOS REGISTROS DE LA PROPIEDAD INMUEBLE."
2846,2846,"7420-D-2016","OTORGAMIENTO DE LIBERTADES DURANTE EL PROCESO PENAL. REGIMEN."
2847,2847,"3805-D-2016","PENA PRIVATIVA DE LA LIBERTAD - LEY 24660 -. MODIFICACIONES, SOBRE REINSERCION EN CASO DE DELITOS CONTRA LA INTEGRIDAD SEXUAL. MODIFICACION DEL ARTICULO 14 DEL CODIGO PENAL, SOBRE LIBERTAD CONDICIONAL."
2848,2848,"5789-D-2016","CODIGO PENAL DE LA NACION. MODIFICACION DEL ARTICULO 119 SOBRE ABUSO SEXUAL."
2849,2849,"148-S-2015","MODIFICACION DEL CAPITULO IV DE LA LEY 26815 (MANEJO DEL FUEGO), ESTABLECIENDO QUE EN CASO DE INCENDIOS DE SUPERFICIES DE BOSQUES NATIVOS O IMPLANTADOS, NO PODRAN REALIZARSE MODIFICACIONES EN EL USO Y DESTINO QUE LOS MISMOS POSEIAN CON ANTERIORIDAD A DICHO EVENTO DURANTE EL TIEMPO QUE INSUMA SU RECUPERACION FORESTAL."
2850,2850,"2427-D-2016","CANNABIS PARA USO MEDICINAL. REGIMEN."
2851,2851,"2427-D-2016","CANNABIS PARA USO MEDICINAL. REGIMEN."
2852,2852,"2427-D-2016","CANNABIS PARA USO MEDICINAL. REGIMEN."
2853,2853,"2427-D-2016","CANNABIS PARA USO MEDICINAL. REGIMEN."
2854,2854,"2427-D-2016","CANNABIS PARA USO MEDICINAL. REGIMEN."
2855,2855,"2427-D-2016","CANNABIS PARA USO MEDICINAL. REGIMEN."
2856,2856,"1155-D-2016","CONVERTIBILIDAD - LEY 23928: MODIFICACION DE LOS ARTICULOS 7 Y 10, SOBRE ACTUALIZACIONES DE LAS DEUDAS DE DINERO."
2857,2857,"1155-D-2016","CONVERTIBILIDAD - LEY 23928: MODIFICACION DE LOS ARTICULOS 7 Y 10, SOBRE ACTUALIZACIONES DE LAS DEUDAS DE DINERO."
2858,2858,"78-S-2015","PROHIBICION DE REALIZAR CARRERAS DE PERROS DE CUALQUIER RAZA EN TERRITORIO NACIONAL."
2859,2859,"2228-D-2015","PROHIBICION EN TODO EL TERRITORIO NACIONAL DE ACTOS PUBLICOS O PRIVADOS REFERIDOS A CARRERAS DE CANES Y ACTIVIDADES CONEXAS."
2860,2860,"1928-D-2016","LEY 14346 - MALOS TRATOS Y ACTOS DE CRUELDAD CONTRA LOS ANIMALES. MODIFICACION DEL ARTICULO 2, SOBRE EMPLEO DE PERROS PARA CORRIDAS EN ACTOS PUBLICOS O PRIVADOS (REPRODUCCION DEL EXPEDIENTE 4440-D-14)."
2861,2861,"78-S-2015","PROHIBICION DE REALIZAR CARRERAS DE PERROS DE CUALQUIER RAZA EN TERRITORIO NACIONAL."
2862,2862,"2228-D-2015","PROHIBICION EN TODO EL TERRITORIO NACIONAL DE ACTOS PUBLICOS O PRIVADOS REFERIDOS A CARRERAS DE CANES Y ACTIVIDADES CONEXAS."
2863,2863,"1928-D-2016","LEY 14346 - MALOS TRATOS Y ACTOS DE CRUELDAD CONTRA LOS ANIMALES. MODIFICACION DEL ARTICULO 2, SOBRE EMPLEO DE PERROS PARA CORRIDAS EN ACTOS PUBLICOS O PRIVADOS (REPRODUCCION DEL EXPEDIENTE 4440-D-14)."
2864,2864,"7120-D-2016","CODIGO PENAL DE LA NACION. MODIFICACIONES, SOBRE PORTACION, TENENCIA, ACOPIO, ENTREGA, FACILITAMIENTO Y TRAFICO ILEGAL DE ARMAS Y ARMAS DE DESTRUCCION MASIVA."
2865,2865,"25-PE-2016","MARCO LEGAL FAVORECIENDO LA CREACION DE NUEVAS EMPRESAS EN LA REPUBLICA ARGENTINA Y SU EXPANSION INTERNACIONAL. CREACION DEL REGISTRO DE INSTITUCIONES DE CAPITAL EMPRENDEDOR."
2866,2866,"25-PE-2016","MARCO LEGAL FAVORECIENDO LA CREACION DE NUEVAS EMPRESAS EN LA REPUBLICA ARGENTINA Y SU EXPANSION INTERNACIONAL. CREACION DEL REGISTRO DE INSTITUCIONES DE CAPITAL EMPRENDEDOR."
2867,2867,"13-PE-2016","DECLARAR OBLIGATORIA LA EDUCACION INICIAL PARA NIÑOS/AS DE TRES (3) AÑOS EN EL SISTEMA EDUCATIVO NACIONAL."
2868,2868,"1879-D-2016","PROTECCION A VICTIMAS DE DELITOS. REGIMEN."
2869,2869,"16-JGM-2016","PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL DEL AÑO 2017."
2870,2870,"16-JGM-2016","PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL DEL AÑO 2017."
2871,2871,"16-JGM-2016","PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL DEL AÑO 2017."
2872,2872,"16-JGM-2016","PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL DEL AÑO 2017."
2873,2873,"16-JGM-2016","PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL DEL AÑO 2017."
2874,2874,"16-JGM-2016","PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL DEL AÑO 2017."
2875,2875,"16-JGM-2016","PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL DEL AÑO 2017."
2876,2876,"32-PE-2016","SUSTITUCION EL ARTICULO 37, SOBRE ATRIBUCION DEL JEFE DE GABINETE PARA REALIZAR MODIFICACIONES PRESUPUESTARIAS, DE LA LEY 24156 DE ADMINISTRACION FINANCIERA Y DE LOS SISTEMAS DE CONTROL DEL SECTOR PUBLICO NACIONAL."
2877,2877,"441-D-2016","TRANSFERIR A TITULO GRATUITO UN INMUEBLE PROPIEDAD DEL ESTADO NACIONAL - LA PALUDICA - A LA MUNICIPALIDAD DE SALTA, PROVINCIA DE SALTA, PARA LA CONSTRUCCION DEL 'MUSEO NACIONAL DEL FOLKLORE'."
2878,2878,"88-S-2016","REGIMEN DE CONTRATACION PUBLICO - PRIVADA ENTRE LA ADMINISTRACION PUBLICA NACIONAL, CENTRALIZADA Y DESCENTRALIZADA Y SUJETOS PRIVADOS; SISTEMA DE PARTICIPACION PUBLICO PRIVADA - PPP."
2879,2879,"88-S-2016","REGIMEN DE CONTRATACION PUBLICO - PRIVADA ENTRE LA ADMINISTRACION PUBLICA NACIONAL, CENTRALIZADA Y DESCENTRALIZADA Y SUJETOS PRIVADOS; SISTEMA DE PARTICIPACION PUBLICO PRIVADA - PPP."
2880,2880,"88-S-16","REGIMEN DE CONTRATACION PUBLICO - PRIVADA ENTRE LA ADMINISTRACION PUBLICA NACIONAL, CENTRALIZADA Y DESCENTRALIZADA Y SUJETOS PRIVADOS; SISTEMA DE PARTICIPACION PUBLICO PRIVADA - PPP."
2881,2881,"75-S-16","UNIFICACION DE LOS FUEROS DE LA JUSTICIA NACIONAL EN LO CRIMINAL DE INSTRUCCION DE LA CAPITAL FEDERAL, E IMPLEMENTACION DEL JUICIO UNIPERSONAL PARA DETERMINADOS SUPUESTOS; MODIFICACIONES AL CODIGO PROCESAL PENAL DE LA NACION Y A LA LEY 24050 (COMPETENCIA PENAL DEL PODER JUDICIAL DE LA NACION)"
2882,2882,"74-S-16","FORTALECIMIENTO DE LOS TRIBUNALES ORALES EN LO CRIMINAL FEDERAL Y DE LOS TRIBUNALES ORALES EN LO PENAL ECONOMICO. MODIFICACIONES AL CODIGO PROCESAL PENAL DE LA NACION Y A LA LEY 24050 Y SUS MODIFICATORIAS FIRMANTES:"
2883,2883,"3424-D-16","EJERCICIO DE LA ABOGACIA ANTE LA JUSTICIA FEDERAL Y LA CORTE SUPREMA DE JUSTICIA DE LA NACION. REGIMEN."
2884,2884,"2669-D-16","CONTRATO DE TRABAJO - LEY 20744 -. MODIFICACION DEL ARTICULO 241, SOBRE HOMOLOGACION JUDICIAL DE LA EXTINCION DEL CONTRATO POR MUTUO ACUERDO."
2885,2885,"5381-D-15","'CAPITAL NACIONAL DEL DEPORTE DE PATO'. SE DECLARA COMO TAL AL PARTIDO DE GENERAL LAS HERAS, PROVINCIA DE BUENOS AIRES."
2886,2886,"3242-D-16","'CAPITAL NACIONAL DE LA PELOTA DE FUTBOL'. SE DECLARA COMO TAL A LA CIUDAD DE BELL VILLE, PROVINCIA DE CORDOBA."
2887,2887,"2386-D-16","LEALTAD COMERCIAL -LEY 22802- MODIFICACION DEL ARTICULO 9° BIS SOBRE REDONDEO A FAVOR DEL CONSUMIDOR."
2888,2888,"18-PE-16","REFORMA POLITICA"
2889,2889,"18-PE-16","REFORMA POLITICA"
2890,2890,"18-PE-16","REFORMA POLITICA"
2891,2891,"18-PE-16","REFORMA POLITICA"
2892,2892,"18-PE-16","REFORMA POLITICA"
2893,2893,"18-PE-16","REFORMA POLITICA"
2894,2894,"18-PE-16","REFORMA POLITICA"
2895,2895,"18-PE-16","REFORMA POLITICA"
2896,2896,"18-PE-16","REFORMA POLITICA"
2897,2897,"18-PE-16","REFORMA POLITICA"
2898,2898,"18-PE-16","REFORMA POLITICA"
2899,2899,"18-PE-16","REFORMA POLITICA"
2900,2900,"18-PE-16","REFORMA POLITICA"
2901,2901,"18-PE-16","REFORMA POLITICA"
2902,2902,"18-PE-16","REFORMA POLITICA"
2903,2903,"18-PE-16","REFORMA POLITICA"
2904,2904,"18-PE-16","REFORMA POLITICA"
2905,2905,"18-PE-16","REFORMA POLITICA"
2906,2906,"18-PE-16","REFORMA POLITICA"
2907,2907,"18-PE-16","REFORMA POLITICA"
2908,2908,"18-PE-16","REFORMA POLITICA"
2909,2909,"18-PE-16","REFORMA POLITICA"
2910,2910,"18-PE-16","REFORMA POLITICA"
2911,2911,"18-PE-16","REFORMA POLITICA"
2912,2912,"18-PE-16","REFORMA POLITICA"
2913,2913,"18-PE-16","REFORMA POLITICA"
2914,2914,"18-PE-16","REFORMA POLITICA"
2915,2915,"18-PE-16","REFORMA POLITICA"
2916,2916,"18-PE-16","REFORMA POLITICA"
2917,2917,"18-PE-16","REFORMA POLITICA"
2918,2918,"18-PE-16","REFORMA POLITICA"
2919,2919,"18-PE-16","REFORMA POLITICA"
2920,2920,"18-PE-16","REFORMA POLITICA"
2921,2921,"18-PE-16","REFORMA POLITICA"
2922,2922,"18-PE-16","REFORMA POLITICA"
2923,2923,"18-PE-16","REFORMA POLITICA"
2924,2924,"18-PE-16","REFORMA POLITICA"
2925,2925,"18-PE-16","REFORMA POLITICA"
2926,2926,"18-PE-16","REFORMA POLITICA"
2927,2927,"18-PE-16","REFORMA POLITICA"
2928,2928,"18-PE-16","REFORMA POLITICA"
2929,2929,"18-PE-16","REFORMA POLITICA"
2930,2930,"18-PE-16","REFORMA POLITICA"
2931,2931,"18-PE-16","REFORMA POLÍTICA"
2932,2932,"18-PE-16","REFORMA POLÍTICA"
2933,2933,"18-PE-16","REFORMA POLITICA"
2934,2934,"18-PE-16","REFORMA POLITICA"
2935,2935,"18-PE-16","REFORMA POLITICA"
2936,2936,"99-S-15","DECLARACION DE INTERES NACIONAL EL ABORDAJE INTEGRAL E INTERDISCIPLINARIO DE LOS SUJETOS QUE PRESENTAN DIFICULTADES ESPECIFICAS DEL APRENDIZAJE (DEA)."
2937,2937,"1352-D-13","INCORPORACION AL PROGRAMA MEDICO OBLIGATORIO (PMO) DE LA COBERTURA DE LECHES MEDICAMENTOSAS CONSUMIDAS POR QUIENES SUFREN DE ALERGIA A LA PROTEINA DE LA LECHE VACUNA (APLV), Y QUIENES SUFREN O PADECEN DESORDENES, ENFERMEDADES O TRASTORNOS GASTROINTESTINALES EOSINOFILICOS"
2938,2938,"2511-D-13","OBRAS SOCIALES Y EMPRESAS DE MEDICINA PREPAGA: AMPLIACION DE LA COBERTURA DE LA LECHE MATERNIZADA MEDICAMENTOSA."
2939,2939,"6553-D-13","INCORPORACION AL PROGRAMA MEDICO OBLIGATORIO (PMO) LA COBERTURA INTEGRAL DE LECHE MEDICAMENTOSA PARA CONSUMO DE QUIENES PADECEN LA 'ALERGIA A LA PROTEINA DE LA LECHE VACUNA (APLV)'."
2940,2940,"1796-D-14","INCORPORACION AL PROGRAMA MEDICO OBLIGATORIO (PMO) DE LA COBERTURA DE LECHES MEDICAMENTOSAS CONSUMIDAS POR QUIENES SUFREN DE ALERGIA A LA PROTEINA DE LA LECHE VACUNA (APLV), Y QUIENES SUFREN O PADECEN DESORDENES, ENFERMEDADES O TRASTORNOS GASTROINTESTINALES EOSINOFILICOS."
2941,2941,"5716-D-14","PROGRAMA MEDICO OBLIGATORIO -PMO-. SE INCORPORA LA COBERTURA DE LAS LECHES MEDICAMENTOSAS PARA CONSUMO DE QUIENES PADECEN ALERGIA A LA PROTEINA DE LA LECHE VACUNA -APLV-, Y QUE PADECEN DESORDENES, ENFERMEDADES O TRASTORNOS GASTROINTESTINALES EOSINOFILICOS."
2942,2942,"1331-D-16","HECHOS DE CORRUPCION. ALCANCES. ARREPENTIMIENTO EFICAZ. REDUCCION Y EXIMICION DE LA PENA. MEDIDAS DE PROTECCION. REGIMEN."
2943,2943,"1345-D-16","ODIGO PENAL. INCORPORACION DEL ARTICULO 41 SEXIES, CREANDO LA FIGURA DEL ARREPENTIDO."
2944,2944,"89-S-2016","PROYECTO DE LEY EN REVISION POR EL CUAL SE AUTORIZA LA SALIDA DEL TERRITORIO NACIONAL DE MEDIOS, PERSONAL MILITAR, DE SEGURIDAD Y VINCULADO A LA COLABORACION HUMANITARIA Y SOCIAL, DESTINADOS A CUPMLIR CON EL EVENTUAL REQUERIMIENTO POR LA ORGANIZACION DE LAS NACIONES UNIDAS, PARA PARTICIPAR EN EL PROCESO DE PAZ, ACORDADO ENTRE EL GOBIERNO DE LA REPUBLICA DE COLOMBIA Y LA ORGANIZACION FUERZAS ARMADAS REVOLUCIONARIAS DE COLOMBIA, EJERCITO DEL PUEBLO - FARC - EP -."
2945,2945,"73-S-2016","CREACION DEL CONSEJO FEDERAL DE PROTECCION CIVIL Y GESTION DE RIESGOS."
2946,2946,"68-S-16","CREACION DEL CONSEJO FEDERAL DE PRECURSORES QUIMICOS COMO ORGANO ASESOR DE APLICACION DEL REGISTRO NACIONAL DE PRECURSORES QUIMICOS ESTABLECIDO POR LEY 26045."
2947,2947,"67-S-16","PENALIZACION DEL DESVIO DE PRECURSORES QUIMICOS A LA PRODUCCION ILEGAL DE ESTUPEFACIENTES; MODIFICACION DE LA LEY 23737 (REGIMEN CONTRA EL NARCOTRAFICO)"
2948,2948,"67-S-16","PENALIZACION DEL DESVIO DE PRECURSORES QUIMICOS A LA PRODUCCION ILEGAL DE ESTUPEFACIENTES; MODIFICACION DE LA LEY 23737 (REGIMEN CONTRA EL NARCOTRAFICO)"
2949,2949,"23-PE-16","APROBACION DE LAS ENMIENDAS AL ESTATUTO DE ROMA DE LA CORTE PENAL INTERNACIONAL, ADOPTADAS EN LA CONFERENCIA DE REVISION DEL ESTATUTO DE ROMA, QUE TUVIERA LUGAR EN LA CIUDAD DE KAMPALA - REPUBLICA DE UGANDA -, DEL 31 DE MAYO AL 11 DE JUNIO DE 2010."
2950,2950,"146-S-14","CREACION DEL INSTITUTO NACIONAL DEL CANCER (INC)."
2951,2951,"95-S-15","DISPONER UN NUEVO PLAZO DE EJECUCION, A PARTIR DEL 1º DE ENERO DE 2016 Y HASTA EL 31 DE DICIEMBRE DE 2018, DEL PROGRAMA NACIONAL DE ENTREGA VOLUNTARIA DE ARMAS DE FUEGO, CREADO POR LEY 26216 Y SUS MODIFICATORIAS."
2952,2952,"16-PE-16","PROBACION DEL ACUERDO ENTRE LA REPUBLICA ARGENTINA Y LOS ESTADOS UNIDOS MEXICANOS PARA EVITAR LA DOBLE IMPOSICION Y PREVENIR LA EVASION FISCAL CON RESPECTO A LOS IMPUESTOS SOBRE LA RENTA Y SOBRE EL PATRIMONIO, SUSCRIPTO EN LA CIUDAD DE MEXICO, ESTADOS UNIDOS MEXICANOS, EL 4 DE NOVIEMBRE DE 2015."
2953,2953,"20-PE-16","APROBACION DEL AUMENTO DEL APORTE DE LA REPUBLICA ARGENTINA A LA CORPORACION INTERAMERICANA DE INVERSIONES - CII -."
2954,2954,"2144-D-16","INCORPORACION DE ARTICULO 2 BIS A LA LEY 24239 AUTORIZANDO AL MUNICIPIO DE LARROQUE, PROVINCIA DE ENTRE RIOS, A REALIZAR LA PERMUTA DEL PREDIO, DETALLADO EN EL ARTICULO 1 DE LA MENCIONADA LEY (REPRODUCCION DEL EXPEDIENTE 1168-D-11)."
2955,2955,"24-PE-16","AUTORIZAR LA ENTRADA DE TROPAS EXTRANJERAS AL TERRITORIO NACIONAL Y LA SALIDA DE FUERZAS NACIONALES, PARA PARTICIPAR DE LOS EJERCICIOS CONTEMPLADOS EN EL PROGRAMA DE EJERCITACIONES COMBINADAS A REALIZARSE DESDE EL 1° DE SEPTIEMBRE DE 2016 HASTA EL 31 DE AGOSTO DE 2017.	05/09/2016Ver Texto Completo"
2956,2956,"5561-D-15","'DIA NACIONAL DE LA ONCOLOGIA'. SE DECLARA COMO TAL EL 7 DE NOVIEMBRE DE CADA AÑO."
2957,2957,"138-S-15","ESTABLECIENDO LOS PRESUPUESTOS MINIMOS DE PROTECCION AMBIENTAL, PARA LA GESTION DE LOS ENVASES VACIOS DE FITOSANITARIOS."
2958,2958,"19-PE-16","AUTORIZACION DE SALIDA DEL TERRITORIO NACIONAL DE MEDIOS Y PERSONAL DE FUERZAS NACIONALES PARA QUE CONTINUEN PARTICIPANDO EN LA MISION DE ESTABILIZACION DE LAS NACIONES UNIDAS EN HAITI -MINUSTAH-."
2959,2959,"79-S-15","EXIMICION POR UNICA VEZ DE LA SANCION QUE ESTABLECE EL ARTICULO 125 DE LA LEY 19945 (CODIGO ELECTORAL), A LOS CIUDADANOS DE LAS PROVINCIAS DE BUENOS AIRES Y DE SANTA FE AFECTADOS POR LAS INUNDACIONES, QUE DEBIAN VOTAR EN LAS ELECCIONES NACIONALES DEL 9 DE AGOSTO DE 2015."
2960,2960,"179-D-16","'CENTRAL NUCLEAR DE EMBALSE', UBICADA EN EL EMBALSE RIO TERCERO, PROVINCIA DE CORDOBA: SE DESIGNA CON EL NOMBRE DE 'PRESIDENTE RAUL ALFONSIN' (REPRODUCCION DEL EXPEDIENTE 3209-D-14)."
2961,2961,"160-D-15","TRANSITO, LEY 24449: INCORPORACION DEL INCISO H), AL ARTICULO 41, SOBRE PRIORIDAD DE CRUCE CON VIAS PRINCIPALES, SEMIAUTOPISTA, AUTOPISTA, VIAS O MULTICARRILES."
2962,2962,"189-D-16","ASISTENCIA EN AUTOPISTAS Y RUTAS NACIONALES. REGIMEN (REPRODUCCION DEL EXPEDIENTE 9045-D-14)."
2963,2963,"95-S-14","DESIGNAR A LA CIUDAD DE COMODORO RIVADAVIA. PROVINCIA DE CHUBUT, CAPITAL NACIONAL DEL PETROLEO, EN RECONOCIMIENTO A SU PAPEL PROTAGONICO EN EL NACIMIENTO Y DESARROLLO DE LA EXPLOTACION HIDROCARBURIFERA EN EL PAIS."
2964,2964,"2273-D-15","INSTITUIR EL 8 DE MAYO DE CADA AÑO COMO 'DIA NACIONAL DEL TRAUMATOLOGO'."
2965,2965,"6035-D-15","'DIA NACIONAL DE LAS ENFERMEDADES VENOSAS'. SE DECLARA COMO TAL EL 27 DE SEPTIEMBRE DE CADA AÑO."
2966,2966,"620-D-16","JUICIO EN AUSENCIA. REGIMEN."
2967,2967,"2127-D-15","DIA NACIONAL DE LA PESCA ARTESANAL: SE INSTITUYE COMO TAL EL 22 DE ABRIL DE CADA AÑO."
2968,2968,"3241-D-16","'FIESTA NACIONAL E INTERNACIONAL DEL PONCHO', QUE SE REALIZA ANUALMENTE EN LA PROVINCIA DE CATAMARCA. SE LA DECLARA PATRIMONIO CULTURAL INMATERIAL DE LA NACION."
2969,2969,"2918-D-16","DIA MUNDIAL DEL MALBEC; INSTITUYESE EL 17 DE ABRIL DE CADA AÑO."
2970,2970,"1088-D-15","'CAPITAL NACIONAL DEL BASQUETBOL'. SE DECLARA COMO TAL A LA CIUDAD DE BAHIA BLANCA, PROVINCIA DE BUENOS AIRES."
2971,2971,"1739-D-16","CAPITAL NACIONAL DEL HOCKEY SOBRE PATINES: SE DECLARA COMO TAL A LA CIUDAD CAPITAL DE LA PROVINCIA DE SAN JUAN."
2972,2972,"53-S-14","INSTITUIR EL 4 DE JULIO DE CADA AÑO, COMO EL 'DIA NACIONAL DE LA CONVIVENCIA Y PLURALIDAD DE LAS EXPRESIONES POLITICAS', EN CONMEMORACION DEL MENSAJE DE DESPEDIDA AL EXTINTO PRESIDENTE DE LA NACION GENERAL JUAN DOMINGO PERON, PRONUNCIADO POR EL DOCTOR RICARDO BALBIN."
2973,2973,"455-D-16","'PRIMER PUEBLO PATRIO' SE DECLARA A LA CIUDAD DE CURUZU CUATIA, PROVINCIA DE CORRIENTES."
2974,2974,"1964-D-16","'DIA NACIONAL DEL CANTOR ORILLERO'. SE DECLARA COMO TAL EL 22 DE OCTUBRE DE CADA AÑO."
2975,2975,"2260-D-15","CIUDAD DE SANTA FE DE LA VERA CRUZ, PROVINCIA DE SANTA FE. SE LA DECLARA 'CUNA DE LA CONSTITUCION Y CAPITAL NACIONAL DE LAS CONVENCIONES CONSTITUYENTES'."
2976,2976,"98-D-16","DECLARAR EL 14 DE MAYO DE CADA AÑO COMO DIA NACIONAL DEL FUTBOLISTA (REPRODUCCION DEL EXPEDIENTE 0007-D-14)."
2977,2977,"3357-D-16","EDUCACION. LEY 25864: MODIFICACION DEL ARTICULO 1°, SOBRE CICLO LECTIVO ANUAL MINIMO DE CIENTO NOVENTA DIAS EFECTIVOS DE CLASE"
2978,2978,"3050-D-16","DEFENSA DEL CONSUMIDOR - LEY 24240 -. INCORPORACION DEL ARTICULO 8° TER, SOBRE OBLIGACION PARA LAS EMPRESAS PRESTADORAS DE BIENES Y SERVICIOS, DE EXHIBIR TELEFONO DE CONTACTO Y DE ATENCION AL CLIENTE EN LA PORTADA DE SUS PAGINAS WEB."
2979,2979,"2923-D-16","PEDIDO DE INFORMES VERBALES AL SEÑOR MINISTRO DE SALUD DE LA NACION DOCTOR JORGE DANIEL LEMUS ANTE LA COMISION DE ACCION SOCIAL Y SALUD PUBLICA DE LA H. CAMARA, SOBRE EL ALARMANTE AUMENTO DE CASOS DE GRIPE A (H1N1), EN TODO EL PAIS, Y OTRAS CUESTIONES CONEXAS."
2980,2980,"3125-D-16","EXPRESAR PREOCUPACION POR LA CANTIDAD DE CASOS DE GRIPE H1N1, COMUNMENTE CONOCIDA COMO GRIPE A."
2981,2981,"6007-D-16","EXPRESAR REPUDIO POR LAS AMENAZAS TELEFONICAS A LA DIPUTADA NACIONAL MYRIAM BREGMAN."
2982,2982,"6105-D-16","EXPRESAR RECHAZO POR LAS AMENAZAS TELEFONICAS DIRIGIDAS A LA DIPUTADA MYRIAM BREGMAN."
2983,2983,"6071-D-16","SOLICITAR AL PODER EJECUTIVO DISPONGA LAS MEDIDAS NECESARIAS PARA INTERVENIR Y PROCURAR UNA SOLUCION A LA SITUACION QUE PADECE LA CIUDADANA ARGENTINA CAROLINA PAVON EN LA REPUBLICA ARABE DE EGIPTO."
2984,2984,"6168-D-16","DECLARAR DE INTERES DE LA H. CAMARA LA '14 EDICION DE LA FERIA DE LAS COLONIAS - FECOL 2016 -, BAJO EL LEMA: UNA REGION PARA INVERTIR', A REALIZARSE DEL 20 AL 25 DE SEPTIEMBRE DE 2016 EN LA CIUDAD DE ESPERANZA, PROVINCIA DE SANTA FE."
2985,2985,"6086-D-16","EXPRESAR RECHAZO POR LA ACTIVIDAD DE TRANSPORTE ONEROSO DE PERSONAS QUE REALIZA LA EMPRESA 'UBER B.V.; UBER TCHNOLOGIES INC.; UBER ARGENTINA SRL' O CUALQUIER OTRO NOMBRE AFIN."
2986,2986,"3542-D-16","'FERIA DE LAS ARTESANIAS Y TRADICIONES POPULARES ARGENTINAS' CONOCIDA COMO 'FERIA DE MATADEROS' QUE SE REALIZA ANUALMENTE DESDE 1986. SE LA DECLARA PARTE INTEGRANTE DEL PATRIMONIO INMATERIAL DE LA REPUBLICA ARGENTINA."
2987,2987,"8-PE-2016","GARANTIZAR EL EFECTIVO EJERCICIO DEL DERECHO A ACCESO A LA INFORMACION PUBLICA. REGIMEN GENERAL."
2988,2988,"12-S-2016","SISTEMA DE AHORRO PARA EL FOMENTO DE LA INVERSION EN VIVIENDAS 'CASA DE AHORRO'."
2989,2989,"64-S-2016","APROBACION DEL ACUERDO DE PARIS, HECHO EN LA CIUDAD DE PARIS, REPUBLICA FRANCESA, EL 12 DE DICIEMBRE DE 2015."
2990,2990,"4023-D-2014","Fosfina y fosfuros metálicos, prohíbese en todo el territorio nacional la producción, importación y uso como agente sanitario o tratamiento con cualquier tipo de agroquímicos que los contengan."
2991,2991,"14-PE-2016","Mensaje 0683/16 de fecha 16 de Mayo de 2016 y proyecto de Ley por el cual se crea el Régimen de Fomento de Inversiones para las Micro, Pequeñas y Medianas Empresas."
2992,2992,"14-PE-2016","Mensaje 0683/16 de fecha 16 de Mayo de 2016 y proyecto de Ley por el cual se crea el Régimen de Fomento de Inversiones para las Micro, Pequeñas y Medianas Empresas. Dictamen de Mayoría"
2993,2993,"1656-D-2016","Régimen de Desarrollo y Fortalecimiento del Autopartismo Argentino. Dictamen de Mayoría."
2994,2994,"154-S-2014","Instituír el día 30 de Agosto de cada año como el Día Nacional del Libre Acceso y Circulación a las Costas de los Ríos, Lagos y Arroyos."
2995,2995,"10-PE-2016","Convenio entre la República Argentina y la República de Chile para eliminar la Doble Imposición en relación a los impuestos sobre la Renta y sobre  el Patrimonio y para prevenir la evasión y elusión fiscal, celebrado en la Ciudad de Santiago, República de Chile, el día 15 de Mayo de 2015."
2996,2996,"4067-D-2016","Moción de Apartamiento de Reglamento solicitada por el Diputado MARTÍNEZ, Norman Darío. Proyecto de Ley. Suspéndase por el término de 180 días los aumentos en las tarifas de los servicios públicos"
2997,2997,"3237-D-2016","Moción de Apartamiento de Reglamento solicitada por el Diputado SOLANAS, Julio Rodolfo. Pedido de informes al poder ejecutivo sobre diversas cuestiones relacionadas con la continuidad del 'PLAN PROCREAR BICENTENARIO' - programa de crédito argentino del bicentenario para la vivienda única familiar."
